id,key,value,type
497333,highway,traffic_signals,regular
497335,highway,traffic_signals,regular
497336,highway,traffic_signals,regular
497337,highway,traffic_signals,regular
497338,highway,traffic_signals,regular
497349,highway,traffic_signals,regular
497353,highway,traffic_signals,regular
497366,highway,crossing,regular
2808965,highway,traffic_signals,regular
2808966,highway,traffic_signals,regular
2808968,highway,traffic_signals,regular
2809370,highway,traffic_signals,regular
2810124,highway,traffic_signals,regular
2810126,highway,traffic_signals,regular
2839507,highway,traffic_signals,regular
2839513,highway,crossing,regular
2839523,highway,crossing,regular
2839840,highway,crossing,regular
21600358,highway,traffic_signals,regular
21600367,highway,traffic_signals,regular
25647124,highway,crossing,regular
25647142,highway,traffic_signals,regular
25647150,highway,traffic_signals,regular
25647152,highway,crossing,regular
25647153,highway,traffic_signals,regular
25647169,highway,traffic_signals,regular
25647214,highway,traffic_signals,regular
25647237,highway,traffic_signals,regular
25647254,highway,traffic_signals,regular
25647321,highway,traffic_signals,regular
25647322,highway,crossing,regular
25647331,highway,traffic_signals,regular
25647333,highway,traffic_signals,regular
25647353,highway,traffic_signals,regular
25647356,highway,traffic_signals,regular
25647375,highway,traffic_signals,regular
25647420,highway,traffic_signals,regular
25647423,highway,traffic_signals,regular
25647427,highway,crossing,regular
25647476,highway,traffic_signals,regular
25647477,highway,crossing,regular
25647483,highway,traffic_signals,regular
25647485,highway,traffic_signals,regular
25647486,highway,traffic_signals,regular
25647501,highway,traffic_signals,regular
25647511,highway,traffic_signals,regular
25647513,highway,traffic_signals,regular
25648064,highway,traffic_signals,regular
25648067,highway,traffic_signals,regular
25648072,crossing,zebra,regular
25648072,highway,crossing,regular
25648072,sloped_curb,both,regular
25648072,tactile_paving,yes,regular
25648094,highway,traffic_signals,regular
25648200,highway,crossing,regular
25648202,highway,traffic_signals,regular
25648213,highway,traffic_signals,regular
25648214,highway,traffic_signals,regular
25648217,highway,traffic_signals,regular
25648298,highway,traffic_signals,regular
25648327,highway,traffic_signals,regular
25648343,highway,traffic_signals,regular
25648347,highway,traffic_signals,regular
25648367,highway,traffic_signals,regular
25648399,highway,traffic_signals,regular
25648489,ele,373.6,regular
25648489,historic,memorial,regular
25648489,name,Pierres du Niton,regular
25648489,de,Felsen des Niton,name
25648489,natural,stone,regular
25648605,highway,traffic_signals,regular
25648606,highway,traffic_signals,regular
25648626,crossing,island,regular
25648626,highway,crossing,regular
25648662,highway,traffic_signals,regular
25648663,highway,traffic_signals,regular
25648681,highway,traffic_signals,regular
25648692,highway,traffic_signals,regular
25648746,highway,traffic_signals,regular
25648752,highway,mini_roundabout,regular
25648760,highway,traffic_signals,regular
25649701,highway,crossing,regular
25649722,highway,traffic_signals,regular
25649731,highway,traffic_signals,regular
25649732,highway,traffic_signals,regular
25649735,highway,traffic_signals,regular
25649739,highway,traffic_signals,regular
25649741,highway,crossing,regular
25649823,highway,traffic_signals,regular
25649920,highway,traffic_signals,regular
25651031,highway,crossing,regular
25651048,highway,traffic_signals,regular
25651315,highway,traffic_signals,regular
25651340,highway,crossing,regular
25651340,source,Orthophotos 2012 du SITG (Système d'Information du Territoire Genevois,regular
25651353,highway,traffic_signals,regular
25652497,highway,traffic_signals,regular
25652503,highway,traffic_signals,regular
25652508,highway,traffic_signals,regular
25652569,highway,crossing,regular
25652949,highway,crossing,regular
25653351,highway,crossing,regular
25653403,highway,traffic_signals,regular
25653418,highway,traffic_signals,regular
25653559,crossing,traffic_signals,regular
25653559,highway,crossing,regular
25653559,sloped_curb,both,regular
25654660,highway,traffic_signals,regular
25654662,highway,traffic_signals,regular
25654663,highway,traffic_signals,regular
25654668,highway,traffic_signals,regular
25654681,highway,traffic_signals,regular
25654704,crossing,traffic_signals,regular
25654704,highway,crossing,regular
25654704,sloped_curb,both,regular
25654705,crossing,traffic_signals,regular
25654705,highway,crossing,regular
25654705,sloped_curb,both,regular
25654720,highway,crossing,regular
25654722,highway,traffic_signals,regular
25654723,highway,traffic_signals,regular
25654724,highway,traffic_signals,regular
25654725,highway,traffic_signals,regular
25654726,highway,traffic_signals,regular
25654732,name,Genève-Cornavin,regular
25654732,de,Genf,name
25654732,public_transport,stop_position,regular
25654732,train,yes,regular
25701562,historic,tower,regular
25701562,type,clock,tower
25701646,highway,crossing,regular
26695858,postcode,74240,addr
26695858,name,Gaillard,regular
26695858,place,town,regular
26695858,population,11181,regular
26695858,INSEE,74133,ref
26695858,SIREN,217401330,ref
26695858,population,INSEE 2013,source
33622904,4,yes,admin_centre
33622904,ele,375,regular
33622904,int_name,Geneva,regular
33622904,is_in,"Europe, Switzerland, Canton de Genève, Genève",regular
33622904,continent,Europe,is_in
33622904,country,Switzerland,is_in
33622904,country_code,CH,is_in
33622904,iso_3166_2,CH-GE,is_in
33622904,name,Genève,regular
33622904,an,Chinebra,name
33622904,ar,جنيف,name
33622904,az,Cenevrə,name
33622904,be,Жэнева,name
33622904,bg,Женева,name
33622904,bo,རི་ནོས་ཝ,name
33622904,bs,Ženeva,name
33622904,ca,Ginebra,name
33622904,cs,Ženeva,name
33622904,cy,Genefa,name
33622904,da,Geneve,name
33622904,de,Genf,name
33622904,el,Γενεύη,name
33622904,en,Geneva,name
33622904,eo,Ĝenevo,name
33622904,es,Ginebra,name
33622904,et,Genf,name
33622904,eu,Geneva,name
33622904,fa,ژنو,name
33622904,fi,Geneve,name
33622904,fr,Genève,name
33622904,gsw,Genf,name
33622904,he,ז'נבה,name
33622904,hr,Ženeva,name
33622904,hu,Genf,name
33622904,id,Jenewa,name
33622904,it,Ginevra,name
33622904,ja,ジュネーヴ,name
33622904,kn,ಜೆನೇವ,name
33622904,lt,Ženeva,name
33622904,lv,Ženēva,name
33622904,pl,Genewa,name
33622904,rm,Genevra,name
33622904,ru,Женева,name
33622904,sk,Ženeva,name
33622904,sr,Женева,name
33622904,th,เจนีวา,name
33622904,tr,Cenevre,name
33622904,tt,Женева,name
33622904,uk,Женева,name
33622904,vi,Giơ-ne-vơ,name
33622904,zh,日內瓦,name
33622904,zh_pinyin,Rìnèiwǎ,name
33622904,note,Dieser Punkt dient zur Platzierung der Kantonsbeschriftung - bitte nicht löschen // This node is used to place the name of the canton - please do not delete,regular
33622904,vi,Nhật Nội Ngỏa,old_name
33622904,community_identification_number,G6621,openGeoDB
33622904,is_in_loc_id,78693,openGeoDB
33622904,layer,6,openGeoDB
33622904,loc_id,30982,openGeoDB
33622904,postal_codes,"1240,1209,1208,1207,1206,1205,1204,1203,1202,1201,1200",openGeoDB
33622904,type,Stadt,openGeoDB
33622904,place,city,regular
33622904,population,191557,regular
33622904,date,2013,population
33622904,website,http://www.ville-geneve.ch/,regular
33622904,wikipedia,fr:Genève,regular
34227823,highway,traffic_signals,regular
34227829,city,Genève,addr
34227829,housenumber,30,addr
34227829,street,Quai Ernest-Ansermet,addr
34227829,amenity,university,regular
34227829,name,Sciences II & Sciences III,regular
35418304,highway,traffic_signals,regular
35418305,crossing,traffic_signals,regular
35418305,highway,crossing,regular
35418305,sloped_curb,both,regular
35418305,tactile_paving,yes,regular
35418307,highway,crossing,regular
35418309,crossing,zebra,regular
35418309,highway,crossing,regular
35418309,sloped_curb,both,regular
35420787,highway,crossing,regular
35420836,highway,traffic_signals,regular
35420916,highway,traffic_signals,regular
35421000,highway,traffic_signals,regular
35421001,highway,traffic_signals,regular
35421002,highway,traffic_signals,regular
35421003,highway,traffic_signals,regular
35421558,highway,traffic_signals,regular
35422066,highway,traffic_signals,regular
35829937,created_by,JOSM,regular
35829939,created_by,JOSM,regular
35964049,highway,traffic_signals,regular
35964070,highway,traffic_signals,regular
35965237,highway,traffic_signals,regular
35965242,highway,traffic_signals,regular
35965243,highway,traffic_signals,regular
35966844,highway,traffic_signals,regular
35966845,highway,traffic_signals,regular
36172036,amenity,townhall,regular
36172036,created_by,JOSM,regular
36172036,name,Mairie des Eaux-Vives,regular
36174870,historic,monument,regular
36174870,name,Monument National,regular
36174871,historic,monument,regular
36174871,layer,1,regular
36174871,loc_name,Mur des Réformateurs,regular
36174871,name,Monument de la Réformation,regular
36174871,be,Помнік Рэфармацыі,name
36174871,wikipedia,fr:Monument international de la Réformation,regular
36174874,city,Genève,addr
36174874,amenity,fire_station,regular
36174874,name,Caserne des Pompiers 1,regular
36650975,ele,405,regular
36650975,is_in,"Canton de Genève,Genève,Genève,Schweiz,Europe",regular
36650975,name,Thônex,regular
36650975,be,Танэ,name
36650975,lt,Toneksas,name
36650975,ru,Тоне,name
36650975,community_identification_number,G6640,openGeoDB
36650975,is_in_loc_id,78693,openGeoDB
36650975,layer,6,openGeoDB
36650975,loc_id,30998,openGeoDB
36650975,place,town,regular
36650975,population,13756,regular
36650975,postal_code,1226,regular
36650975,website,http://www.thonex.ch/,regular
36650975,wikipedia,fr:Thônex,regular
36662847,highway,crossing,regular
36662850,highway,crossing,regular
36663771,ele,378,regular
36663771,name,Pictet-Thellusson,regular
36663771,operator,TPG,regular
36663771,railway,tram_stop,regular
36663771,uic_name,"Genève, Jacques Pictet-Thellusson",regular
36663771,uic_ref,8592842,regular
36737228,highway,traffic_signals,regular
36737299,highway,crossing,regular
36737308,highway,crossing,regular
36737311,highway,crossing,regular
36737358,highway,traffic_signals,regular
56292719,crossing,traffic_signals,regular
56292719,highway,traffic_signals,regular
59955974,ele,420,regular
59955974,is_in,"Canton de Genève,Genève,Genève,Schweiz,Europe",regular
59955974,name,Chêne-Bourg,regular
59955974,auto_update,"population,is_in",openGeoDB
59955974,community_identification_number,G6613,openGeoDB
59955974,is_in,"Canton de Genève,Genève,Genève,Schweiz,Europe",openGeoDB
59955974,is_in_loc_id,78693,openGeoDB
59955974,layer,6,openGeoDB
59955974,loc_id,30976,openGeoDB
59955974,name,"Chêne-Bourg,Chêne-Bourg",openGeoDB
59955974,population,8151,openGeoDB
59955974,postal_codes,1225,openGeoDB
59955974,sort_name,CHENE-BOURG,openGeoDB
59955974,type,Gemeinde,openGeoDB
59955974,version,0.2.6.11 / 2007-12-04 / http://fa-technik.adfc.de/code/opengeodb/dump/,openGeoDB
59955974,lat,46.1912182,opengeodb
59955974,lon,6.2043816,opengeodb
59955974,place,village,regular
59955974,population,8151,regular
59955974,postal_code,1225,regular
59955974,website,http://www.chene-bourg.ch/,regular
59955974,wikipedia,fr:Chêne-Bourg,regular
59955984,name,Le Vallon,regular
59955984,place,hamlet,regular
59974908,highway,crossing,regular
59974911,highway,crossing,regular
59975246,highway,crossing,regular
59975263,highway,crossing,regular
59975283,highway,traffic_signals,regular
60017890,highway,traffic_signals,regular
60018172,amenity,fountain,regular
60018172,height,140,regular
60018172,lit,yes,regular
60018172,name,Jet d'eau,regular
60018172,zh,大喷泉,name
60018172,start_date,1951,regular
60018172,tourism,attraction,regular
60018172,wheelchair,no,regular
60018172,wikipedia,fr:Jet d'eau de Genève,regular
60044486,highway,mini_roundabout,regular
60044588,highway,crossing,regular
60045712,highway,traffic_signals,regular
60084737,highway,crossing,regular
60084839,highway,crossing,regular
60084842,crossing,island,regular
60084842,highway,crossing,regular
60085043,crossing,island,regular
60085043,highway,crossing,regular
60085050,highway,crossing,regular
60085260,highway,crossing,regular
60085260,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
60085261,highway,crossing,regular
60085261,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
60085263,highway,crossing,regular
60085263,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
60085265,bus,yes,regular
60085265,name,La Tour,regular
60085265,public_transport,stop_position,regular
60085266,highway,crossing,regular
60085266,source,Orthophotos 2009 du SITG (Système d'Information du Territoire Genevois),regular
60085372,highway,traffic_signals,regular
60085374,crossing,uncontrolled,regular
60085374,highway,crossing,regular
60085381,highway,traffic_signals,regular
60085392,highway,crossing,regular
60085392,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
60085483,highway,crossing,regular
60401775,highway,traffic_signals,regular
60402079,highway,traffic_signals,regular
60402086,crossing,island,regular
60402086,highway,crossing,regular
60402208,highway,crossing,regular
60402210,highway,crossing,regular
60402213,created_by,Potlatch alpha,regular
60402213,name,La Gradelle,regular
60402213,place,hamlet,regular
60657181,crossing,traffic_signals,regular
60657181,highway,traffic_signals,regular
137770909,highway,crossing,regular
137780343,highway,crossing,regular
137780343,source,Orthophotos 2009 du SITG (Système d'Information du Territoire Genevois),regular
137794062,highway,crossing,regular
137799126,highway,crossing,regular
137801609,highway,crossing,regular
137812784,amenity,theatre,regular
137812784,name,Théâtre de Carouge,regular
137812784,wheelchair,limited,regular
137988271,highway,crossing,regular
137988278,highway,traffic_signals,regular
137996328,highway,crossing,regular
138009817,highway,crossing,regular
138027215,highway,crossing,regular
138027224,highway,crossing,regular
151013333,highway,crossing,regular
151192185,name,Musée d'Art et d'Histoire,regular
151192185,be,Музей мастацтва і гісторыі,name
151192185,tourism,museum,regular
240046137,ele,386,regular
240046137,is_in,"Canton de Genève,Genève,Genève,Schweiz,Europe",regular
240046137,name,Carouge,regular
240046137,be,Каруж,name
240046137,lt,Karužas,name
240046137,ru,Каруж,name
240046137,official_name,Carouge (GE),regular
240046137,community_identification_number,G6608,openGeoDB
240046137,license_plate_code,GE,openGeoDB
240046137,loc_id,79947,openGeoDB
240046137,type,Stadt,openGeoDB
240046137,place,town,regular
240046137,population,20910,regular
240046137,postal_code,1227,regular
240046137,website,www.carouge.ch,regular
240046137,wikipedia,fr:Carouge,regular
240120089,ele,423,regular
240120089,is_in,"Canton de Genève,Genève,Genève,Schweiz,Europe",regular
240120089,name,Chêne-Bougeries,regular
240120089,be,Шэн-Бужры,name
240120089,ru,Шен-Бужри,name
240120089,auto_update,"population,place,name,is_in",openGeoDB
240120089,community_identification_number,G6612,openGeoDB
240120089,is_in,"Canton de Genève,Genève,Genève,Schweiz,Europe",openGeoDB
240120089,is_in_loc_id,78693,openGeoDB
240120089,layer,6,openGeoDB
240120089,loc_id,30975,openGeoDB
240120089,location,political_structure,openGeoDB
240120089,name,"Chêne-Bougeries,Chêne-Bougeries",openGeoDB
240120089,population,10642,openGeoDB
240120089,postal_codes,1224,openGeoDB
240120089,sort_name,CHENE-BOUGERIES,openGeoDB
240120089,type,Gemeinde,openGeoDB
240120089,version,0.2.6.11 / 2007-12-04 / http://fa-technik.adfc.de/code/opengeodb/dump/,openGeoDB
240120089,place,town,regular
240120089,population,10642,regular
240120089,postal_code,1224,regular
240120089,website,http://www.chene-bougeries.ch/,regular
240120089,wikipedia,fr:Chêne-Bougeries,regular
256018003,highway,traffic_signals,regular
256018003,source,Orthophotos 2009 du SITG (Système d'Information du Territoire Genevois),regular
259426607,amenity,ferry_terminal,regular
259426607,ele,373,regular
259426607,ferry,yes,regular
259426607,name,Nyon,regular
259426607,operator,CGN,regular
259426607,public_transport,stop_position,regular
259426607,uic_name,Nyon CGN,regular
259426607,uic_ref,8501227,regular
259590104,amenity,ferry_terminal,regular
259590104,ele,373,regular
259590104,ferry,yes,regular
259590104,name,Chens-sur-Léman-Tougues,regular
259590104,operator,CGN,regular
259590104,public_transport,stop_position,regular
259590104,source,"Bundesamt für Verkehr (BAV), DIDOK 2009",regular
259590104,uic_name,Chens-sur-Léman-Tougues,regular
259590104,uic_ref,8501233,regular
266697163,highway,traffic_signals,regular
266697165,highway,traffic_signals,regular
266868835,highway,crossing,regular
266868838,highway,traffic_signals,regular
266868840,highway,traffic_signals,regular
267283385,highway,crossing,regular
267283415,highway,traffic_signals,regular
267283430,highway,traffic_signals,regular
267283435,highway,traffic_signals,regular
267283442,highway,traffic_signals,regular
267283447,highway,crossing,regular
267283449,highway,traffic_signals,regular
267553662,highway,crossing,regular
268519798,highway,crossing,regular
268519819,highway,traffic_signals,regular
268519896,highway,crossing,regular
268519899,highway,crossing,regular
268519904,highway,crossing,regular
279594236,amenity,ferry_terminal,regular
279594236,ele,373,regular
279594236,ferry,yes,regular
279594236,name,Morges CGN,regular
279594236,operator,CGN,regular
279594236,public_transport,stop_position,regular
279594236,source,"Bundesamt für Verkehr (BAV), DIDOK 2009",regular
279594236,uic_name,Morges CGN,regular
279594236,uic_ref,8501228,regular
279595129,amenity,ferry_terminal,regular
279595129,ele,373,regular
279595129,ferry,yes,regular
279595129,name,Saint-Prex CGN,regular
279595129,operator,CGN,regular
279595129,public_transport,stop_position,regular
279595129,source,"Bundesamt für Verkehr (BAV), DIDOK 2009",regular
279595129,uic_name,St-Prex CGN,regular
279595129,uic_ref,8501321,regular
279597879,amenity,ferry_terminal,regular
279597879,ele,373,regular
279597879,ferry,yes,regular
279597879,name,Saint-Sulpice VD,regular
279597879,operator,CGN,regular
279597879,public_transport,stop_position,regular
279597879,source,"Bundesamt für Verkehr (BAV), DIDOK 2009",regular
279597879,uic_name,St-Sulpice VD,regular
279597879,uic_ref,8501245,regular
279597887,amenity,ferry_terminal,regular
279597887,ele,373,regular
279597887,ferry,yes,regular
279597887,name,Lausanne-Ouchy,regular
279597887,operator,CGN,regular
279597887,public_transport,stop_position,regular
279597887,source,"Bundesamt für Verkehr (BAV), DIDOK 2009",regular
279597887,uic_name,Lausanne-Ouchy,regular
279597887,uic_ref,8501075,regular
279599177,amenity,ferry_terminal,regular
279599177,ele,373,regular
279599177,ferry,yes,regular
279599177,name,Yvoire,regular
279599177,operator,CGN,regular
279599177,public_transport,stop_position,regular
279599177,source,"Bundesamt für Verkehr (BAV), DIDOK 2009",regular
279599177,uic_name,Yvoire,regular
279599177,uic_ref,8501071,regular
279599177,wheelchair,no,regular
279599312,ferry,yes,regular
279599312,public_transport,stop_position,regular
281282349,amenity,ferry_terminal,regular
281282349,ele,373,regular
281282349,ferry,yes,regular
281282349,name,Territet CGN,regular
281282349,operator,CGN,regular
281282349,public_transport,stop_position,regular
281282349,source,"Bundesamt für Verkehr (BAV), DIDOK 2009",regular
281282349,uic_name,Territet CGN,regular
281282349,uic_ref,8501313,regular
281282839,amenity,ferry_terminal,regular
281282839,ele,373,regular
281282839,ferry,yes,regular
281282839,name,Rivaz-St-Saphorin,regular
281282839,operator,CGN,regular
281282839,public_transport,stop_position,regular
281282839,source,"Bundesamt für Verkehr (BAV), DIDOK 2009",regular
281282839,uic_name,Rivaz-St-Saphorin,regular
281282839,uic_ref,8501243,regular
281285158,amenity,ferry_terminal,regular
281285158,ele,373,regular
281285158,ferry,yes,regular
281285158,name,Lutry CGN,regular
281285158,operator,CGN,regular
281285158,public_transport,stop_position,regular
281285158,source,"Bundesamt für Verkehr (BAV), DIDOK 2009",regular
281285158,uic_name,Lutry CGN,regular
281285158,uic_ref,8501318,regular
281285867,amenity,ferry_terminal,regular
281285867,ele,373,regular
281285867,ferry,yes,regular
281285867,name,Vevey-Marché,regular
281285867,operator,CGN,regular
281285867,public_transport,stop_position,regular
281285867,source,"Bundesamt für Verkehr (BAV), DIDOK 2009",regular
281285867,uic_name,Vevey-Marché,regular
281285867,uic_ref,8501248,regular
281288573,amenity,ferry_terminal,regular
281288573,ele,373,regular
281288573,ferry,yes,regular
281288573,name,Montreux,regular
281288573,operator,CGN,regular
281288573,public_transport,stop_position,regular
281288573,uic_name,Montreux CGN,regular
281288573,uic_ref,8501077,regular
281288573,wheelchair,yes,regular
281290840,amenity,ferry_terminal,regular
281290840,ele,373,regular
281290840,ferry,yes,regular
281290840,name,Clarens CGN,regular
281290840,operator,CGN,regular
281290840,public_transport,stop_position,regular
281290840,source,"Bundesamt für Verkehr (BAV), DIDOK 2009",regular
281290840,uic_name,Clarens CGN,regular
281290840,uic_ref,8501312,regular
281291128,amenity,ferry_terminal,regular
281291128,ele,373,regular
281291128,ferry,yes,regular
281291128,name,St-Gingolph (Suisse) CGN,regular
281291128,operator,CGN,regular
281291128,public_transport,stop_position,regular
281291128,source,"Bundesamt für Verkehr (BAV), DIDOK 2009",regular
281291128,uic_name,St-Gingolph (Suisse) CGN,regular
281291128,uic_ref,8501078,regular
281291294,amenity,ferry_terminal,regular
281291294,ele,373,regular
281291294,ferry,yes,regular
281291294,name,Cully CGN,regular
281291294,operator,CGN,regular
281291294,public_transport,stop_position,regular
281291294,source,"Bundesamt für Verkehr (BAV), DIDOK 2009",regular
281291294,uic_name,Cully CGN,regular
281291294,uic_ref,8501317,regular
281291313,amenity,ferry_terminal,regular
281291313,ele,373,regular
281291313,ferry,yes,regular
281291313,fixme,check position,regular
281291313,name,Bouveret CGN,regular
281291313,operator,CGN,regular
281291313,public_transport,stop_position,regular
281291313,source,"Bundesamt für Verkehr (BAV), DIDOK 2009",regular
281291313,uic_name,Bouveret CGN,regular
281291313,uic_ref,8501079,regular
281291377,amenity,ferry_terminal,regular
281291377,ele,373,regular
281291377,ferry,yes,regular
281291377,name,Château-de-Chillon,regular
281291377,operator,CGN,regular
281291377,public_transport,stop_position,regular
281291377,uic_name,Château-de-Chillon,regular
281291377,uic_ref,8501234,regular
281291826,amenity,ferry_terminal,regular
281291826,ele,373,regular
281291826,ferry,yes,regular
281291826,name,Vevey-La Tour,regular
281291826,operator,CGN,regular
281291826,public_transport,stop_position,regular
281291826,source,"Bundesamt für Verkehr (BAV), DIDOK 2009",regular
281291826,uic_name,Vevey-La Tour,regular
281291826,uic_ref,8501247,regular
281378174,amenity,ferry_terminal,regular
281378174,ele,373,regular
281378174,ferry,yes,regular
281378174,name,Coppet,regular
281378174,operator,CGN,regular
281378174,public_transport,stop_position,regular
281378174,uic_name,Coppet CGN,regular
281378174,uic_ref,8501316,regular
281383972,amenity,ferry_terminal,regular
281383972,ele,373,regular
281383972,ferry,yes,regular
281383972,name,Versoix CGN,regular
281383972,operator,CGN,regular
281383972,public_transport,stop_position,regular
281383972,source,"Bundesamt für Verkehr (BAV), DIDOK 2009",regular
281383972,uic_name,Versoix CGN,regular
281383972,uic_ref,8501322,regular
281387783,amenity,ferry_terminal,regular
281387783,ele,373,regular
281387783,ferry,yes,regular
281387783,name,Genève-Jardin-Anglais,regular
281387783,operator,CGN,regular
281387783,public_transport,stop_position,regular
281387783,uic_name,Genève-Jardin-Anglais,regular
281387783,uic_ref,8501236,regular
283848179,highway,traffic_signals,regular
283849521,highway,crossing,regular
283849526,highway,traffic_signals,regular
283861725,highway,traffic_signals,regular
283862146,highway,crossing,regular
286654178,amenity,post_office,regular
286654178,name,Genève 1 Mont-Blanc,regular
287011326,highway,crossing,regular
287011791,highway,traffic_signals,regular
287012767,highway,crossing,regular
287013192,highway,traffic_signals,regular
287015013,highway,crossing,regular
287025196,highway,traffic_signals,regular
287026115,highway,crossing,regular
287104592,highway,traffic_signals,regular
287105724,highway,traffic_signals,regular
287106036,highway,traffic_signals,regular
288126251,highway,mini_roundabout,regular
288229425,highway,crossing,regular
288229429,highway,crossing,regular
288245687,highway,traffic_signals,regular
288245692,highway,crossing,regular
288245692,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
288248212,highway,traffic_signals,regular
288248970,highway,mini_roundabout,regular
288248970,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
288248975,highway,crossing,regular
288248975,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
288249882,barrier,entrance,regular
290167956,highway,crossing,regular
292178737,amenity,fast_food,regular
292178737,cuisine,burger,regular
292178737,name,McDonald's,regular
292178737,operator,McDonald's,regular
292178737,smoking,no,regular
292972183,highway,crossing,regular
292972183,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois,regular
292972214,highway,traffic_signals,regular
292973789,highway,crossing,regular
292973789,source,Orthophotos 2009 du SITG (Système d'Information du Territoire Genevois),regular
292976177,highway,crossing,regular
292976177,source,Orthophotos 2009 du SITG (Système d'Information du Territoire Genevois),regular
292985880,highway,crossing,regular
292986296,highway,crossing,regular
292986959,highway,traffic_signals,regular
292990393,highway,traffic_signals,regular
292991672,highway,traffic_signals,regular
292992103,highway,crossing,regular
293122894,highway,traffic_signals,regular
293123069,highway,mini_roundabout,regular
293124634,highway,crossing,regular
297723878,highway,traffic_signals,regular
297723880,highway,traffic_signals,regular
297724026,highway,crossing,regular
297724341,highway,traffic_signals,regular
297724659,highway,traffic_signals,regular
297724661,highway,traffic_signals,regular
297910638,highway,traffic_signals,regular
297910640,ele,375,regular
297910640,name,Cirque,regular
297910640,operator,TPG,regular
297910640,railway,tram_stop,regular
297910640,uic_name,"Genève, Cirque",regular
297910640,uic_ref,8592804,regular
297910744,highway,traffic_signals,regular
297914287,highway,crossing,regular
297914745,ele,382,regular
297914745,name,Place de Neuve,regular
297914745,operator,TPG,regular
297914745,railway,tram_stop,regular
297914745,uic_name,"Genève, Place Neuve",regular
297914745,uic_ref,8592885,regular
297915016,highway,crossing,regular
297915016,source,Orthophotos 2012 du SITG (Système d'Information du Territoire Genevois,regular
297915397,highway,traffic_signals,regular
297915398,highway,traffic_signals,regular
297915403,highway,traffic_signals,regular
297915406,highway,traffic_signals,regular
298129458,name,Genève-Cornavin,regular
298129458,de,Genf,name
298129458,public_transport,stop_position,regular
298129458,train,yes,regular
301797454,amenity,recycling,regular
301797519,amenity,recycling,regular
302052066,highway,crossing,regular
302052395,highway,crossing,regular
302052395,source,Orthophotos 2009 du SITG (Système d'Information du Territoire Genevois),regular
302542710,ele,390,regular
302542710,information,guidepost,regular
302542710,name,Eaux d'Arve,regular
302542710,tourism,information,regular
302638290,barrier,entrance,regular
302638293,barrier,gate,regular
302638319,barrier,gate,regular
302642573,information,guidepost,regular
302642573,tourism,information,regular
302642582,barrier,bollard,regular
302642691,highway,turning_circle,regular
302642691,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
302646476,highway,crossing,regular
302647032,highway,crossing,regular
302647057,highway,crossing,regular
302649269,highway,traffic_signals,regular
302649271,crossing,island,regular
302649271,highway,crossing,regular
306153101,highway,crossing,regular
306153103,highway,crossing,regular
306566089,highway,turning_circle,regular
306575114,highway,mini_roundabout,regular
306575952,ele,376,regular
306575952,name,Industrielle,regular
306575952,operator,TPG,regular
306575952,railway,tram_stop,regular
306575952,uic_name,"Genève, Industrielle",regular
306575952,uic_ref,8592839,regular
306576889,highway,traffic_signals,regular
306638267,highway,crossing,regular
306639393,highway,crossing,regular
306938769,highway,crossing,regular
307516192,barrier,entrance,regular
307628288,highway,traffic_signals,regular
307629480,crossing,uncontrolled,regular
307629480,highway,crossing,regular
307629487,highway,crossing,regular
307629488,highway,crossing,regular
307629496,highway,crossing,regular
307629496,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
307629854,highway,crossing,regular
307638211,highway,traffic_signals,regular
307638516,highway,traffic_signals,regular
307654857,highway,crossing,regular
307656149,highway,crossing,regular
307951133,highway,crossing,regular
307951135,crossing,island,regular
307951135,highway,crossing,regular
307951135,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
307951465,crossing,island,regular
307951465,highway,crossing,regular
307952907,highway,turning_circle,regular
307955718,barrier,gate,regular
307955718,bicycle,no,regular
307955718,foot,no,regular
308047789,amenity,post_office,regular
308047789,created_by,Potlatch 0.10e,regular
308047800,highway,crossing,regular
308212459,traffic_calming,hump,regular
308212460,traffic_calming,hump,regular
308213009,ele,400,regular
308213009,information,guidepost,regular
308213009,name,Sierne Veyrier,regular
308213009,tourism,information,regular
308511934,highway,crossing,regular
308511954,highway,stop,regular
308793336,crossing,uncontrolled,regular
308793336,highway,crossing,regular
308793363,crossing,uncontrolled,regular
308793363,highway,crossing,regular
308940146,name,Hôtel Suisse,regular
308940146,tourism,hotel,regular
311316580,ele,387,regular
311316580,name,Môle,regular
311316580,operator,TPG,regular
311316580,railway,tram_stop,regular
311316580,uic_name,"Genève, Môle",regular
311316580,uic_ref,8592863,regular
311319246,ele,374,regular
311319246,name,Stand,regular
311319246,operator,TPG,regular
311319246,railway,tram_stop,regular
311319246,uic_name,"Genève, Stand",regular
