id,key,value,type
134586781,city,Thônex,addr
134586781,housenumber,27c,addr
134586781,street,Avenue des Verchères,addr
134586781,building,yes,regular
134586785,city,Chêne-Bougeries,addr
134586785,housenumber,32a,addr
134586785,street,Chemin de la Montagne,addr
134586785,building,yes,regular
134586785,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
134586787,city,Thônex,addr
134586787,housenumber,5,addr
134586787,street,Avenue des Verchères,addr
134586787,building,yes,regular
134586791,city,Chêne-Bougeries,addr
134586791,housenumber,32,addr
134586791,street,Chemin de la Montagne,addr
134586791,building,yes,regular
134586791,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
134586792,city,Thônex,addr
134586792,housenumber,40a,addr
134586792,street,Route de Sous-Moulin,addr
134586792,building,yes,regular
134586794,city,Thônex,addr
134586794,housenumber,14a,addr
134586794,street,Avenue des Verchères,addr
134586794,building,yes,regular
134586796,building,yes,regular
134586800,city,Chêne-Bourg,addr
134586800,housenumber,3,addr
134586800,street,Avenue des Vergys,addr
134586800,building,yes,regular
134586801,city,Thônex,addr
134586801,housenumber,15,addr
134586801,street,Avenue des Verchères,addr
134586801,building,yes,regular
134586803,city,Thônex,addr
134586803,housenumber,9,addr
134586803,street,Avenue des Verchères,addr
134586803,building,yes,regular
134586806,city,Chêne-Bougeries,addr
134586806,housenumber,22a,addr
134586806,street,Chemin de la Montagne,addr
134586806,building,yes,regular
134586806,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
134586807,building,yes,regular
134586807,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
134586808,city,Chêne-Bougeries,addr
134586808,housenumber,16,addr
134586808,street,Chemin de la Montagne,addr
134586808,building,yes,regular
134586813,city,Chêne-Bougeries,addr
134586813,housenumber,22c,addr
134586813,street,Chemin de la Montagne,addr
134586813,building,yes,regular
134586814,building,yes,regular
134586817,building,yes,regular
134586819,city,Thônex,addr
134586819,housenumber,4,addr
134586819,street,Chemin Emile-Bressler,addr
134586819,building,yes,regular
134586820,building,yes,regular
134586821,city,Thônex,addr
134586821,housenumber,7b,addr
134586821,street,Avenue des Verchères,addr
134586821,building,yes,regular
134586823,city,Thônex,addr
134586823,housenumber,14,addr
134586823,street,Avenue des Verchères,addr
134586823,building,yes,regular
134586824,building,roof,regular
134586826,city,Thônex,addr
134586826,housenumber,14,addr
134586826,street,Chemin de Mapraz,addr
134586826,building,yes,regular
134586827,building,yes,regular
134586828,city,Thônex,addr
134586828,housenumber,20,addr
134586828,street,Avenue des Verchères,addr
134586828,building,yes,regular
134586829,city,Thônex,addr
134586829,housenumber,16c,addr
134586829,street,Avenue des Verchères,addr
134586829,building,yes,regular
134586832,city,Thônex,addr
134586832,housenumber,13,addr
134586832,street,Avenue Suisse,addr
134586832,building,yes,regular
134586833,city,Thônex,addr
134586833,housenumber,23,addr
134586833,street,Avenue des Verchères,addr
134586833,building,yes,regular
134586835,city,Chêne-Bougeries,addr
134586835,housenumber,12,addr
134586835,street,Chemin du Pré-Des-Esserts,addr
134586835,building,yes,regular
134586836,city,Thônex,addr
134586836,housenumber,32,addr
134586836,street,Chemin du Foron,addr
134586836,building,yes,regular
134586837,city,Thônex,addr
134586837,housenumber,25c,addr
134586837,street,Avenue des Verchères,addr
134586837,building,yes,regular
134586839,city,Thônex,addr
134586839,housenumber,24,addr
134586839,street,Avenue des Verchères,addr
134586839,building,yes,regular
134586842,city,Thônex,addr
134586842,housenumber,27b,addr
134586842,street,Avenue des Verchères,addr
134586842,building,yes,regular
134586843,city,Chêne-Bougeries,addr
134586843,housenumber,18,addr
134586843,street,Chemin du Pré-Des-Esserts,addr
134586843,building,yes,regular
134586844,city,Thônex,addr
134586844,housenumber,48,addr
134586844,street,Chemin du Bois-des-Arts,addr
134586844,building,yes,regular
134586848,city,Chêne-Bourg,addr
134586848,housenumber,31a,addr
134586848,street,Avenue des Grands-Monts,addr
134586848,building,yes,regular
134586849,city,Chêne-Bougeries,addr
134586849,housenumber,36,addr
134586849,street,Chemin de la Montagne,addr
134586849,building,yes,regular
134586850,building,yes,regular
134586852,building,yes,regular
134586853,city,Thônex,addr
134586853,housenumber,13b,addr
134586853,street,Avenue des Verchères,addr
134586853,building,yes,regular
134586854,city,Thônex,addr
134586854,housenumber,3,addr
134586854,street,Chemin des Castors,addr
134586854,building,yes,regular
134586855,city,Chêne-Bougeries,addr
134586855,housenumber,44,addr
134586855,street,Chemin de la Montagne,addr
134586855,building,yes,regular
134586855,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
134586857,city,Chêne-Bougeries,addr
134586857,housenumber,34,addr
134586857,street,Chemin de la Montagne,addr
134586857,building,yes,regular
134586857,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
134586858,building,yes,regular
134586860,city,Thônex,addr
134586860,housenumber,18,addr
134586860,street,Chemin de Mapraz,addr
134586860,building,yes,regular
134586861,city,Thônex,addr
134586861,housenumber,10,addr
134586861,street,Chemin Jules-Dufresne,addr
134586861,building,yes,regular
134586862,city,Thônex,addr
134586862,housenumber,16,addr
134586862,street,Avenue des Verchères,addr
134586862,building,yes,regular
134586863,city,Thônex,addr
134586863,housenumber,20c,addr
134586863,street,Avenue des Verchères,addr
134586863,building,yes,regular
134586864,city,Chêne-Bourg,addr
134586864,housenumber,8,addr
134586864,street,Chemin des Meures,addr
134586864,building,yes,regular
134586865,city,Thônex,addr
134586865,housenumber,18a,addr
134586865,street,Avenue des Verchères,addr
134586865,building,yes,regular
134586866,city,Thônex,addr
134586866,housenumber,7a,addr
134586866,street,Avenue des Verchères,addr
134586866,building,yes,regular
134586868,city,Thônex,addr
134586868,housenumber,25d,addr
134586868,street,Avenue des Verchères,addr
134586868,building,yes,regular
134586869,city,Chêne-Bourg,addr
134586869,housenumber,6,addr
134586869,street,Chemin des Meures,addr
134586869,building,yes,regular
134586870,city,Thônex,addr
134586870,housenumber,7,addr
134586870,street,Avenue des Verchères,addr
134586870,building,yes,regular
134586871,city,Chêne-Bourg,addr
134586871,housenumber,11,addr
134586871,street,Chemin de Clairejoie,addr
134586871,building,yes,regular
134586874,building,yes,regular
134586875,city,Chêne-Bourg,addr
134586875,housenumber,35,addr
134586875,street,Avenue des Grands-Monts,addr
134586875,building,yes,regular
134586876,building,yes,regular
134586876,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
134586877,city,Thônex,addr
134586877,housenumber,25a,addr
134586877,street,Avenue des Verchères,addr
134586877,building,yes,regular
134586878,city,Chêne-Bougeries,addr
134586878,housenumber,5,addr
134586878,street,Chemin du Pré-Des-Esserts,addr
134586878,building,yes,regular
134586880,city,Thônex,addr
134586880,housenumber,14b,addr
134586880,street,Avenue des Verchères,addr
134586880,building,yes,regular
134586881,building,yes,regular
134586883,building,yes,regular
134586887,city,Chêne-Bougeries,addr
134586887,housenumber,10,addr
134586887,street,Chemin du Pré-Des-Esserts,addr
134586887,building,yes,regular
134586889,city,Thônex,addr
134586889,housenumber,29a,addr
134586889,street,Avenue des Verchères,addr
134586889,building,yes,regular
134586890,city,Chêne-Bougeries,addr
134586890,housenumber,38,addr
134586890,street,Chemin de la Montagne,addr
134586890,building,yes,regular
134586893,building,yes,regular
134586894,city,Thônex,addr
134586894,housenumber,30,addr
134586894,street,Route de Sous-Moulin,addr
134586894,building,yes,regular
134586895,city,Thônex,addr
134586895,housenumber,16d,addr
134586895,street,Avenue des Verchères,addr
134586895,building,yes,regular
134586896,city,Thônex,addr
134586896,housenumber,14,addr
134586896,street,Chemin du Château-Blanc,addr
134586896,building,yes,regular
134586897,city,Chêne-Bougeries,addr
134586897,housenumber,2,addr
134586897,street,Chemin du Pré-Des-Esserts,addr
134586897,building,yes,regular
134586898,city,Thônex,addr
134586898,housenumber,29c,addr
134586898,street,Avenue des Verchères,addr
134586898,building,yes,regular
134586900,city,Thônex,addr
134586900,housenumber,10,addr
134586900,street,Avenue des Verchères,addr
134586900,building,yes,regular
134586901,city,Thônex,addr
134586901,housenumber,13,addr
134586901,street,Avenue des Verchères,addr
134586901,building,yes,regular
134586902,city,Thônex,addr
134586902,housenumber,12,addr
134586902,street,Avenue des Verchères,addr
134586902,building,yes,regular
134586904,city,Chêne-Bourg,addr
134586904,housenumber,2,addr
134586904,street,Chemin des Meures,addr
134586904,building,yes,regular
134586905,city,Chêne-Bourg,addr
134586905,housenumber,4,addr
134586905,street,Chemin des Meures,addr
134586905,building,yes,regular
134586905,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
134586906,city,Chêne-Bougeries,addr
134586906,housenumber,42,addr
134586906,street,Chemin de la Montagne,addr
134586906,building,yes,regular
134586908,city,Thônex,addr
134586908,housenumber,42a,addr
134586908,street,Route de Thônex,addr
134586908,building,yes,regular
134586909,city,Thônex,addr
134586909,housenumber,42a,addr
134586909,street,Route de Sous-Moulin,addr
134586909,building,yes,regular
134586911,building,yes,regular
134586912,city,Thônex,addr
134586912,housenumber,19,addr
134586912,street,Avenue des Verchères,addr
134586912,building,yes,regular
134586913,city,Thônex,addr
134586913,housenumber,42,addr
134586913,street,Route de Sous-Moulin,addr
134586913,building,yes,regular
134586914,building,yes,regular
134586915,city,Thônex,addr
134586915,housenumber,38,addr
134586915,street,Route de Sous-Moulin,addr
134586915,building,yes,regular
134586916,city,Chêne-Bourg,addr
134586916,housenumber,11,addr
134586916,street,Avenue des Vergys,addr
134586916,building,yes,regular
134586917,city,Thônex,addr
134586917,housenumber,29b,addr
134586917,street,Avenue des Verchères,addr
134586917,building,yes,regular
134586919,city,Thônex,addr
134586919,housenumber,6a,addr
134586919,street,Avenue des Verchères,addr
134586919,building,yes,regular
134586920,city,Chêne-Bourg,addr
134586920,housenumber,13,addr
134586920,street,Avenue des Vergys,addr
134586920,building,yes,regular
134586921,city,Thônex,addr
134586921,housenumber,44a,addr
134586921,street,Route de Sous-Moulin,addr
134586921,building,yes,regular
134586922,city,Thônex,addr
134586922,housenumber,56,addr
134586922,street,Route de Thônex,addr
134586922,building,yes,regular
134586923,city,Chêne-Bougeries,addr
134586923,housenumber,28,addr
134586923,street,Chemin de la Montagne,addr
134586923,building,yes,regular
134586924,city,Chêne-Bougeries,addr
134586924,housenumber,14,addr
134586924,street,Chemin du Pré-Des-Esserts,addr
134586924,building,yes,regular
134586926,building,yes,regular
134586928,city,Chêne-Bougeries,addr
134586928,housenumber,9,addr
134586928,street,Chemin du Pré-Des-Esserts,addr
134586928,building,yes,regular
134586929,city,Thônex,addr
134586929,housenumber,3,addr
134586929,street,Avenue des Verchères,addr
134586929,building,yes,regular
134586930,building,yes,regular
134586931,city,Thônex,addr
134586931,housenumber,6,addr
134586931,street,Avenue des Verchères,addr
134586931,building,yes,regular
134586932,city,Thônex,addr
134586932,housenumber,40,addr
134586932,street,Route de Sous-Moulin,addr
134586932,building,yes,regular
134586933,building,yes,regular
134630756,amenity,kindergarten,regular
134630761,access,private,regular
134630761,highway,service,regular
134630761,service,parking_aisle,regular
134630762,city,Chêne-Bourg,addr
134630762,housenumber,38,addr
134630762,street,Avenue Petit-Senn,addr
134630762,building,yes,regular
134630763,access,private,regular
134630763,highway,service,regular
134630764,landuse,grass,regular
134647309,building,yes,regular
134647309,levels,7,building
134647319,building,yes,regular
134647320,building,yes,regular
134647320,levels,7,building
134647321,building,yes,regular
134647321,levels,7,building
134647323,building,yes,regular
134647323,levels,7,building
134658140,building,yes,regular
134658141,city,Chêne-Bougeries,addr
134658141,housenumber,45,addr
134658141,street,Chemin de la Chevillarde,addr
134658141,building,yes,regular
134658142,city,Genève,addr
134658142,housenumber,13,addr
134658142,street,Chemin de la Florence,addr
134658142,building,yes,regular
134658145,building,yes,regular
134658146,city,Genève,addr
134658146,housenumber,9,addr
134658146,postcode,1206,addr
134658146,street,Chemin Edouard-Tavan,addr
134658146,building,dormitory,regular
134658146,levels,7,building
134658146,name,Bâtiment D,regular
134658147,city,Chêne-Bougeries,addr
134658147,housenumber,123,addr
134658147,street,Route de Malagnou,addr
134658147,building,yes,regular
134658150,city,Genève,addr
134658150,housenumber,11,addr
134658150,street,Chemin de la Florence,addr
134658150,building,yes,regular
134658152,city,Genève,addr
134658152,housenumber,15,addr
134658152,street,Chemin de la Florence,addr
134658152,building,yes,regular
134658154,landuse,construction,regular
134658156,city,Genève,addr
134658156,housenumber,14a,addr
134658156,street,Chemin du Velours,addr
134658156,building,yes,regular
134658157,building,yes,regular
134658158,city,Chêne-Bougeries,addr
134658158,housenumber,49,addr
134658158,street,Chemin de la Chevillarde,addr
134658158,building,yes,regular
134658159,city,Genève,addr
134658159,housenumber,8,addr
134658159,street,Chemin de la Florence,addr
134658159,building,yes,regular
134658160,city,Genève,addr
134658160,housenumber,6,addr
134658160,street,Chemin du Velours,addr
134658160,building,yes,regular
134658161,city,Genève,addr
134658161,housenumber,17,addr
134658161,street,Chemin de la Florence,addr
134658161,building,yes,regular
134658162,city,Genève,addr
134658162,housenumber,19,addr
134658162,street,Chemin de la Florence,addr
134658162,building,yes,regular
134658167,city,Genève,addr
134658167,housenumber,1,addr
134658167,street,Chemin de la Florence,addr
134658167,building,yes,regular
134696117,amenity,kindergarten,regular
134696117,name,Jardin d'enfants Les Bout'choux,regular
134696118,highway,footway,regular
134696121,highway,service,regular
134696121,name,Chemin du Foron,regular
134696122,highway,service,regular
134696122,service,parking_aisle,regular
134696123,landuse,industrial,regular
134696124,landuse,residential,regular
134696125,landuse,industrial,regular
134696147,building,yes,regular
134696169,city,Thônex,addr
134696169,housenumber,1,addr
134696169,street,Chemin des Prés-Courbes,addr
134696169,building,yes,regular
134696176,city,Thônex,addr
134696176,housenumber,2,addr
134696176,street,Route d'Ambilly,addr
134696176,building,yes,regular
134696199,city,Thônex,addr
134696199,housenumber,9,addr
134696199,street,Chemin des Prés-Courbes,addr
134696199,building,yes,regular
134696200,building,yes,regular
134696208,city,Thônex,addr
134696208,housenumber,8,addr
134696208,street,Chemin des Prés-Courbes,addr
134696208,building,yes,regular
134696209,city,Thônex,addr
134696209,housenumber,10,addr
134696209,street,Chemin des Prés-Courbes,addr
134696209,building,yes,regular
134696214,city,Thônex,addr
134696214,housenumber,4,addr
134696214,street,Chemin de la Salamandre,addr
134696214,building,yes,regular
134696244,building,yes,regular
134696247,building,yes,regular
134696251,building,yes,regular
134696268,building,yes,regular
134696282,city,Thônex,addr
134696282,housenumber,6,addr
134696282,street,Chemin des Prés-Courbes,addr
134696282,building,yes,regular
134696305,building,yes,regular
134696335,building,yes,regular
134696346,city,Thônex,addr
134696346,housenumber,54,addr
134696346,street,Route de Jussy,addr
134696346,building,yes,regular
134696405,city,Thônex,addr
134696405,housenumber,7,addr
134696405,street,Chemin des Prés-Courbes,addr
134696405,building,yes,regular
134696466,city,Thônex,addr
134696466,housenumber,36,addr
134696466,street,Chemin du Foron,addr
134696466,building,yes,regular
134696467,city,Thônex,addr
134696467,housenumber,4,addr
134696467,street,Chemin des Prés-Courbes,addr
134696467,building,yes,regular
134751868,building,yes,regular
134751873,building,yes,regular
134751875,building,yes,regular
134751880,city,Thônex,addr
134751880,housenumber,40,addr
134751880,street,Route de Jussy,addr
134751880,building,yes,regular
134751881,building,yes,regular
134751893,building,yes,regular
134751934,building,yes,regular
134768879,building,yes,regular
134768880,building,yes,regular
134768881,access,private,regular
134768881,highway,service,regular
134768881,service,parking_aisle,regular
134768882,building,yes,regular
134768884,access,private,regular
134768884,highway,service,regular
134768884,service,parking_aisle,regular
134768885,access,private,regular
134768885,highway,service,regular
134768885,service,parking_aisle,regular
134768886,building,yes,regular
134802428,highway,steps,regular
134802429,access,private,regular
134802429,highway,service,regular
134802429,service,parking_aisle,regular
134802430,access,private,regular
134802430,highway,service,regular
134802430,service,parking_aisle,regular
134802432,highway,pedestrian,regular
134877019,access,private,regular
134877019,highway,service,regular
134877019,service,parking_aisle,regular
134877023,amenity,hospital,regular
134877023,name,Hôpital Beau-Séjour (HUG),regular
134877025,highway,service,regular
134877025,oneway,yes,regular
134877027,highway,service,regular
134877030,highway,service,regular
134877031,building,yes,regular
134951760,highway,residential,regular
134951760,name,Chemin de la Mousse,regular
134951761,highway,service,regular
134951762,highway,service,regular
134951763,landuse,meadow,regular
134951763,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
134951764,building,yes,regular
134951765,city,Thônex,addr
134951765,housenumber,117,addr
134951765,street,Chemin de la Mousse,addr
134951765,building,yes,regular
134951766,building,yes,regular
134951767,building,yes,regular
134951768,building,yes,regular
134951769,building,yes,regular
134951770,building,yes,regular
134951771,city,Thônex,addr
134951771,housenumber,61,addr
134951771,street,Chemin des Mésanges,addr
134951771,building,yes,regular
134951772,building,yes,regular
134951773,building,yes,regular
134951774,building,yes,regular
134951775,building,yes,regular
134951776,building,yes,regular
134951777,building,yes,regular
134951778,building,yes,regular
134951779,building,yes,regular
134951780,building,yes,regular
134951781,building,yes,regular
134951782,building,yes,regular
134951783,building,yes,regular
134951784,city,Thônex,addr
134951784,housenumber,93,addr
134951784,street,Chemin de la Mousse,addr
134951784,building,yes,regular
134951785,city,Thônex,addr
134951785,housenumber,15,addr
134951785,street,Chemin des Pinsons,addr
134951785,building,yes,regular
134951787,city,Thônex,addr
134951787,housenumber,109,addr
134951787,street,Chemin de la Mousse,addr
134951787,building,yes,regular
134951790,city,Thônex,addr
134951790,housenumber,35,addr
134951790,street,Chemin des Pinsons,addr
134951790,building,yes,regular
134951792,building,yes,regular
134951793,city,Thônex,addr
134951793,housenumber,24,addr
134951793,street,Chemin des Mésanges,addr
134951793,building,yes,regular
134951794,building,yes,regular
134951797,city,Thônex,addr
134951797,housenumber,18,addr
134951797,street,Chemin des Mésanges,addr
134951797,building,yes,regular
134951800,city,Thônex,addr
134951800,housenumber,67a,addr
134951800,street,Chemin de la Mousse,addr
134951800,building,yes,regular
134951801,city,Thônex,addr
134951801,housenumber,16,addr
134951801,street,Chemin des Sittelles,addr
134951801,building,yes,regular
134951804,city,Thônex,addr
134951804,housenumber,50,addr
134951804,street,Chemin du Petit-Bel-Air,addr
134951804,building,yes,regular
134951805,building,yes,regular
134951806,city,Thônex,addr
134951806,housenumber,11,addr
134951806,street,Chemin des Piverts,addr
134951806,building,yes,regular
134951808,city,Thônex,addr
134951808,housenumber,8,addr
134951808,street,Chemin des Hirondelles,addr
134951808,building,yes,regular
134951811,building,yes,regular
134951813,building,yes,regular
134951815,city,Thônex,addr
134951815,housenumber,67,addr
134951815,street,Chemin du Petit-Bel-Air,addr
134951815,building,yes,regular
134951816,building,yes,regular
134951818,city,Thônex,addr
134951818,housenumber,26a,addr
134951818,street,Chemin du Petit-Bel-Air,addr
134951818,building,yes,regular
134951819,city,Thônex,addr
134951819,housenumber,55,addr
134951819,street,Chemin de la Mousse,addr
134951819,building,yes,regular
134951820,city,Thônex,addr
134951820,housenumber,6,addr
134951820,street,Chemin des Piverts,addr
134951820,building,yes,regular
134951821,building,yes,regular
134951822,city,Thônex,addr
134951822,housenumber,41,addr
134951822,street,Chemin des Pinsons,addr
134951822,building,yes,regular
134951823,city,Thônex,addr
134951823,housenumber,21,addr
134951823,street,Chemin des Colibris,addr
134951823,building,yes,regular
134951824,city,Thônex,addr
134951824,housenumber,12,addr
134951824,street,Chemin des Hirondelles,addr
134951824,building,yes,regular
134951825,city,Thônex,addr
134951825,housenumber,5,addr
134951825,street,Chemin des Colibris,addr
134951825,building,yes,regular
134951826,city,Thônex,addr
134951826,housenumber,67,addr
134951826,street,Chemin de la Mousse,addr
134951826,building,yes,regular
134951827,city,Thônex,addr
134951827,housenumber,10,addr
134951827,street,Chemin des Hirondelles,addr
134951827,building,yes,regular
134951828,city,Thônex,addr
134951828,housenumber,2,addr
134951828,street,Chemin des Colibris,addr
134951828,building,yes,regular
134951829,building,yes,regular
134951830,building,yes,regular
134951831,city,Chêne-Bourg,addr
134951831,housenumber,57,addr
134951831,street,Chemin du Petit-Bel-Air,addr
134951831,building,yes,regular
134951832,city,Thônex,addr
134951832,housenumber,4,addr
134951832,street,Chemin des Mésanges,addr
134951832,building,yes,regular
134951833,city,Thônex,addr
134951833,housenumber,131,addr
134951833,street,Chemin de la Mousse,addr
134951833,building,yes,regular
134951834,city,Thônex,addr
134951834,housenumber,39,addr
134951834,street,Chemin des Pinsons,addr
134951834,building,yes,regular
134951835,building,yes,regular
134951836,building,yes,regular
134951837,city,Thônex,addr
134951837,housenumber,5,addr
134951837,street,Chemin des Piverts,addr
134951837,building,yes,regular
134951838,city,Thônex,addr
134951838,housenumber,22,addr
134951838,street,Chemin des Sittelles,addr
134951838,building,yes,regular
134951839,building,yes,regular
134951840,building,yes,regular
134951841,building,yes,regular
134951842,city,Thônex,addr
134951842,housenumber,11,addr
134951842,street,Chemin des Grives,addr
134951842,building,yes,regular
134951843,building,yes,regular
134951844,building,yes,regular
134951845,building,yes,regular
134951846,city,Chêne-Bourg,addr
134951846,housenumber,43,addr
134951846,street,Chemin du Petit-Bel-Air,addr
134951846,building,yes,regular
134951848,building,yes,regular
134951849,city,Thônex,addr
134951849,housenumber,9a,addr
134951849,street,Chemin des Piverts,addr
134951849,building,yes,regular
134951851,city,Thônex,addr
134951851,housenumber,26,addr
134951851,street,Chemin du Petit-Bel-Air,addr
134951851,building,yes,regular
134951852,city,Thônex,addr
134951852,housenumber,105,addr
134951852,street,Chemin de la Mousse,addr
134951852,building,yes,regular
134951854,building,yes,regular
134951855,building,yes,regular
134951857,building,yes,regular
134951858,building,yes,regular
134951859,building,yes,regular
134951862,building,yes,regular
134951863,city,Chêne-Bourg,addr
134951863,housenumber,41,addr
134951863,street,Chemin du Petit-Bel-Air,addr
134951863,building,yes,regular
134951864,building,yes,regular
134951865,city,Thônex,addr
134951865,housenumber,43,addr
134951865,street,Chemin des Pinsons,addr
134951865,building,yes,regular
134951865,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
134951868,city,Thônex,addr
134951868,housenumber,33,addr
134951868,street,Chemin des Pinsons,addr
134951868,building,yes,regular
134951869,city,Thônex,addr
134951869,housenumber,69,addr
134951869,street,Chemin de la Mousse,addr
134951869,building,yes,regular
134951871,building,yes,regular
134951873,building,yes,regular
134951875,city,Thônex,addr
134951875,housenumber,10,addr
134951875,street,Chemin des Mésanges,addr
134951875,building,yes,regular
134951876,building,yes,regular
134951877,city,Thônex,addr
134951877,housenumber,6,addr
134951877,street,Chemin des Colibris,addr
134951877,building,yes,regular
134951880,building,yes,regular
134951882,city,Thônex,addr
134951882,housenumber,117,addr
134951882,street,Chemin du Petit-Bel-Air,addr
134951882,building,yes,regular
134951884,building,yes,regular
134951887,city,Chêne-Bourg,addr
134951887,housenumber,65,addr
134951887,street,Chemin du Petit-Bel-Air,addr
134951887,building,yes,regular
134951888,building,yes,regular
134951893,city,Thônex,addr
134951893,housenumber,7,addr
134951893,street,Chemin des Piverts,addr
134951893,building,yes,regular
134951895,building,yes,regular
134951896,building,yes,regular
134951898,city,Thônex,addr
134951898,housenumber,8,addr
134951898,street,Chemin des Colibris,addr
134951898,building,yes,regular
134951902,city,Chêne-Bourg,addr
134951902,housenumber,45,addr
134951902,street,Chemin du Petit-Bel-Air,addr
134951902,building,yes,regular
134951903,building,yes,regular
134951905,city,Thônex,addr
134951905,housenumber,57,addr
134951905,street,Chemin de la Mousse,addr
134951905,building,yes,regular
134951908,city,Thônex,addr
134951908,housenumber,26,addr
134951908,street,Chemin des Mésanges,addr
134951908,building,yes,regular
134951909,city,Thônex,addr
134951909,housenumber,7,addr
134951909,street,Chemin des Grives,addr
134951909,building,yes,regular
134951912,city,Thônex,addr
134951912,housenumber,4,addr
134951912,street,Chemin des Colibris,addr
134951912,building,yes,regular
134951914,building,yes,regular
134951916,building,yes,regular
134951919,city,Thônex,addr
134951919,housenumber,18,addr
134951919,street,Chemin des Pinsons,addr
134951919,building,yes,regular
134951919,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
134951920,city,Thônex,addr
134951920,housenumber,18b,addr
134951920,street,Chemin des Mésanges,addr
134951920,building,yes,regular
134951924,city,Thônex,addr
134951924,housenumber,75,addr
134951924,street,Chemin de la Mousse,addr
134951924,building,yes,regular
134951925,building,yes,regular
134951928,building,yes,regular
134951930,building,yes,regular
134951931,city,Thônex,addr
134951931,housenumber,107,addr
134951931,street,Chemin de la Mousse,addr
134951931,building,yes,regular
134951932,building,yes,regular
134951936,city,Thônex,addr
134951936,housenumber,6bis,addr
134951936,street,Chemin des Mésanges,addr
134951936,building,yes,regular
134951937,city,Chêne-Bourg,addr
134951937,housenumber,6,addr
134951937,street,Chemin de Clairejoie,addr
134951937,building,yes,regular
134951938,building,yes,regular
134951941,building,yes,regular
134951942,building,yes,regular
134951943,building,yes,regular
134951946,building,yes,regular
134951947,building,yes,regular
134951949,building,yes,regular
134951951,city,Thônex,addr
134951951,housenumber,63a,addr
134951951,street,Chemin de la Mousse,addr
134951951,building,yes,regular
134951953,city,Thônex,addr
134951953,housenumber,37,addr
134951953,street,Chemin des Pinsons,addr
134951953,building,yes,regular
134951955,city,Thônex,addr
134951955,housenumber,10,addr
134951955,street,Chemin des Colibris,addr
134951955,building,yes,regular
134951957,building,yes,regular
134951960,building,yes,regular
134951961,city,Thônex,addr
134951961,housenumber,9,addr
134951961,street,Chemin des Grives,addr
134951961,building,yes,regular
134951962,city,Thônex,addr
134951962,housenumber,91a,addr
134951962,street,Chemin de la Mousse,addr
134951962,building,yes,regular
134951966,city,Chêne-Bourg,addr
134951966,housenumber,10,addr
134951966,street,Chemin de Clairejoie,addr
134951966,building,yes,regular
134951967,city,Thônex,addr
134951967,housenumber,103,addr
134951967,street,Chemin de la Mousse,addr
134951967,building,yes,regular
134951969,city,Thônex,addr
134951969,housenumber,32,addr
134951969,street,Chemin du Petit-Bel-Air,addr
134951969,building,yes,regular
134951972,building,yes,regular
134951973,city,Thônex,addr
134951973,housenumber,16,addr
134951973,street,Chemin des Colibris,addr
134951973,building,yes,regular
134951974,city,Thônex,addr
134951974,housenumber,20,addr
134951974,street,Chemin du Petit-Bel-Air,addr
134951974,building,yes,regular
134951975,city,Thônex,addr
134951975,housenumber,63b,addr
134951975,street,Chemin de la Mousse,addr
134951975,building,yes,regular
134951976,city,Thônex,addr
134951976,housenumber,63c,addr
134951976,street,Chemin de la Mousse,addr
134951976,building,yes,regular
134951977,city,Thônex,addr
134951977,housenumber,4,addr
134951977,street,Chemin des Piverts,addr
134951977,building,yes,regular
134951978,city,Thônex,addr
134951978,housenumber,8,addr
134951978,street,Chemin des Mésanges,addr
134951978,building,yes,regular
134951979,building,yes,regular
134951980,building,yes,regular
134951981,building,yes,regular
134951982,city,Thônex,addr
134951982,housenumber,5,addr
134951982,street,Chemin des Grives,addr
134951982,building,yes,regular
134951983,city,Thônex,addr
134951983,housenumber,71a,addr
134951983,street,Chemin de la Mousse,addr
134951983,building,yes,regular
134951984,city,Thônex,addr
134951984,housenumber,63,addr
134951984,street,Chemin de la Mousse,addr
134951984,building,yes,regular
134951985,city,Thônex,addr
134951985,housenumber,91,addr
134951985,street,Chemin de la Mousse,addr
134951985,building,yes,regular
134951986,city,Thônex,addr
134951986,housenumber,6,addr
134951986,street,Chemin des Mésanges,addr
134951986,building,yes,regular
134951987,city,Thônex,addr
134951987,housenumber,87,addr
134951987,street,Chemin de la Mousse,addr
134951987,building,yes,regular
134951988,city,Thônex,addr
134951988,housenumber,5,addr
134951988,street,Chemin des Passereaux,addr
134951988,building,yes,regular
134951989,city,Thônex,addr
134951989,housenumber,20,addr
134951989,street,Chemin des Pinsons,addr
134951989,building,yes,regular
134951990,city,Thônex,addr
134951990,housenumber,6,addr
134951990,street,Chemin des Hirondelles,addr
134951990,building,yes,regular
